Transaction_ID,User_ID,Date,Transaction_Type,Category,Amount,Balance_After_Transaction,Budget_Planned,Budget_Utilized,Credit_Score,Investment_Return,Payment_Mode,Action_Type,Interaction_Time,Preferred_View,Feedback_Score,Recommendation_Type,Recommendation_Outcome,Prediction_Confidence,Decision_Quality,Error_Reduction,Cognitive_Load_Score
T0779,U62,2025-07-11,Loan,Utilities,4126.9,9679.18,8937.45,7215.371790232706,653,,Online,Recommendation_Accepted,510,Detailed,1,Budget Adjustment,Accepted,71.63,1,16.68,9
T0780,U72,2024-12-23,Investment,Travel,1064.98,1645.62,2963.06,3788.7015480158316,565,-0.68,Cash,Recommendation_Ignored,376,Summary,1,Investment Suggestion,Rejected,91.03,0,62.94,2
T0781,U36,2025-03-29,Investment,Utilities,3122.29,16867.57,12318.99,12096.56632960041,369,11.76,Online,Dashboard_Click,27,Detailed,4,Risk Alert,Ignored,57.72,0,7.13,8
T0782,U11,2024-12-26,Tax,Stocks,213.22,10621.67,6988.18,7111.402577069875,667,,Cash,Recommendation_Accepted,558,Charts,5,Risk Alert,Ignored,96.11,0,99.08,2
T0783,U44,2024-10-08,Investment,Groceries,2294.98,19631.46,13576.45,14810.29074159393,614,13.98,Online,Recommendation_Accepted,171,Summary,1,Risk Alert,Accepted,59.32,1,96.04,6
T0784,U37,2025-03-15,Expense,Stocks,2143.16,7994.46,14114.36,15907.771673649931,340,,Cash,Dashboard_Click,278,Summary,3,Risk Alert,Accepted,91.08,1,14.53,8
T0785,U40,2025-03-31,Income,Groceries,2231.58,4403.1,10892.95,9702.746393681296,434,,Debit,Dashboard_Click,315,Summary,3,Budget Adjustment,Ignored,95.12,0,8.65,5
T0786,U31,2025-04-03,Income,Utilities,564.1,15847.88,5940.53,5818.91716438242,720,,Online,Dashboard_Click,75,Detailed,4,Budget Adjustment,Accepted,71.82,0,10.52,3
T0787,U91,2025-06-22,Expense,Utilities,4112.02,1087.37,5470.65,5991.044413516773,615,,Credit,Report_View,360,Tables,3,Investment Suggestion,Rejected,51.27,0,56.18,4
T0788,U32,2024-11-25,Loan,Healthcare,131.83,10765.47,7913.02,5982.286084009175,786,,Credit,Recommendation_Accepted,457,Tables,3,Budget Adjustment,Rejected,53.25,1,32.29,4
T0789,U93,2025-08-23,Tax,EMI,2945.02,2453.23,7148.69,7164.722149303424,592,,Online,Report_View,404,Summary,3,Budget Adjustment,Ignored,74.03,0,43.22,5
T0790,U49,2025-03-01,Tax,Insurance,1444.5,19267.01,9218.81,9110.979468166744,322,,Cash,Dashboard_Click,424,Summary,5,Budget Adjustment,Rejected,72.31,0,48.73,9
T0791,U29,2025-03-02,Tax,Insurance,3038.14,12022.63,14954.83,15006.692171218765,390,,Credit,Report_View,506,Detailed,4,Investment Suggestion,Rejected,88.04,1,42.0,10
T0792,U63,2025-01-12,Loan,Salary,774.98,14001.67,2070.92,3278.6906228980315,764,,Cash,Recommendation_Accepted,167,Tables,5,Investment Suggestion,Ignored,74.77,0,93.49,3
T0793,U20,2025-06-06,Expense,Salary,3515.87,4992.78,3351.96,1955.7375653775102,573,,Online,Recommendation_Accepted,76,Summary,1,Investment Suggestion,Rejected,54.07,1,22.78,1
T0794,U44,2025-03-25,Tax,Insurance,441.11,4167.81,12069.31,13375.494391777816,803,,Cash,Dashboard_Click,50,Detailed,5,Budget Adjustment,Ignored,66.84,0,2.36,9
T0795,U52,2025-04-08,Loan,Groceries,3877.64,6289.52,3983.91,3562.1386332881457,411,,Cash,Dashboard_Click,112,Summary,2,Investment Suggestion,Accepted,79.4,0,9.42,10
T0796,U33,2024-10-20,Investment,Groceries,1214.0,10689.13,3142.04,2917.4012206863754,725,5.88,Online,Recommendation_Ignored,173,Detailed,2,Risk Alert,Rejected,55.37,0,9.62,4
T0797,U70,2025-06-12,Investment,Groceries,1172.43,17352.48,7491.88,6453.821353640884,655,-4.89,Debit,Report_View,238,Detailed,2,Investment Suggestion,Rejected,92.31,1,57.18,9
T0798,U10,2025-07-08,Loan,Groceries,3131.07,15348.6,9164.05,7729.841762264902,755,,Credit,Recommendation_Ignored,350,Detailed,2,Budget Adjustment,Rejected,54.76,1,79.7,2
T0799,U95,2025-06-02,Investment,Stocks,3514.54,14882.51,11250.76,11680.162571130015,364,1.88,Debit,Recommendation_Accepted,563,Charts,2,Investment Suggestion,Accepted,72.33,1,39.1,9
T0800,U60,2025-02-01,Tax,Healthcare,3687.09,5121.37,3985.03,3851.330732721445,373,,Cash,Recommendation_Accepted,241,Detailed,4,Investment Suggestion,Ignored,85.22,0,12.2,2
T0801,U96,2025-09-14,Expense,Utilities,801.56,16514.5,14421.73,13703.194347100689,302,,Online,Recommendation_Accepted,546,Charts,3,Investment Suggestion,Accepted,92.26,1,91.89,5
T0802,U91,2025-01-04,Investment,Healthcare,4199.63,3268.56,4524.17,4082.842013031788,486,-6.77,Credit,Report_View,176,Tables,3,Budget Adjustment,Rejected,84.78,0,59.65,3
T0803,U95,2024-12-14,Investment,Healthcare,811.39,16719.36,7439.17,8370.697165503483,393,-9.97,Credit,Recommendation_Ignored,359,Charts,3,Budget Adjustment,Accepted,56.4,1,83.68,1
T0804,U58,2024-09-26,Income,Salary,3200.64,9531.52,2375.03,2497.875009995463,521,,Online,Recommendation_Accepted,265,Detailed,2,Risk Alert,Accepted,66.54,0,15.63,2
T0805,U33,2025-03-21,Income,EMI,2469.21,10804.02,5080.81,3121.496982421431,686,,Cash,Recommendation_Ignored,49,Detailed,2,Budget Adjustment,Rejected,59.57,1,76.72,8
T0806,U6,2025-01-22,Tax,EMI,1346.4,4145.62,12630.29,14138.462418196708,849,,Credit,Recommendation_Ignored,246,Detailed,4,Budget Adjustment,Ignored,54.54,0,77.58,4
T0807,U54,2025-08-19,Loan,Salary,1009.26,8639.77,5636.87,5975.616312723054,662,,Cash,Report_View,591,Detailed,2,Investment Suggestion,Accepted,86.26,1,20.18,2
T0808,U57,2025-07-14,Loan,Salary,2624.41,18196.38,8477.67,8279.275255087618,749,,Cash,Recommendation_Ignored,402,Charts,1,Risk Alert,Ignored,53.98,0,29.35,3
T0809,U98,2025-07-17,Loan,EMI,3271.86,11717.57,5287.29,3485.2652364254677,533,,Debit,Dashboard_Click,235,Summary,4,Budget Adjustment,Accepted,99.92,1,76.21,8
T0810,U6,2025-02-02,Loan,Insurance,1386.88,12223.43,13304.85,11994.063486188588,751,,Credit,Recommendation_Accepted,591,Tables,1,Investment Suggestion,Ignored,54.21,1,10.79,2
T0811,U64,2024-10-17,Loan,Groceries,2944.2,11300.58,10342.19,8829.518302947681,692,,Cash,Dashboard_Click,487,Charts,5,Risk Alert,Rejected,79.42,1,69.62,8
T0812,U25,2024-10-04,Expense,Utilities,4884.68,5271.63,6112.05,7305.892143252542,821,,Cash,Dashboard_Click,281,Summary,3,Risk Alert,Accepted,73.71,0,12.15,7
T0813,U40,2025-02-27,Expense,Insurance,411.92,19497.78,6782.84,7578.802914831054,528,,Online,Recommendation_Ignored,153,Tables,5,Budget Adjustment,Accepted,67.67,0,33.43,3
T0814,U92,2025-07-09,Income,Insurance,739.79,6302.21,12543.02,13934.785389012808,763,,Credit,Report_View,404,Summary,5,Budget Adjustment,Accepted,63.87,0,34.19,8
T0815,U80,2025-06-02,Expense,Groceries,3563.2,2133.42,13482.12,12096.219772924476,781,,Debit,Recommendation_Ignored,94,Charts,5,Investment Suggestion,Ignored,69.89,0,95.83,6
T0816,U82,2024-12-04,Expense,Stocks,2691.08,11568.53,12477.62,11254.518972510588,718,,Debit,Recommendation_Accepted,363,Charts,1,Budget Adjustment,Accepted,83.3,1,13.83,2
T0817,U92,2025-05-21,Investment,Insurance,1302.26,12741.45,10442.82,9642.505961399704,667,-4.8,Debit,Dashboard_Click,315,Summary,2,Risk Alert,Accepted,87.75,1,0.83,10
T0818,U77,2025-04-07,Loan,Insurance,878.66,2674.24,8875.96,8508.294378998622,770,,Cash,Dashboard_Click,454,Detailed,1,Risk Alert,Accepted,93.73,1,48.92,2
T0819,U93,2025-03-27,Income,Utilities,1524.04,15731.43,14814.82,14962.82820735315,547,,Credit,Dashboard_Click,251,Summary,5,Risk Alert,Rejected,52.95,0,30.46,4
T0820,U3,2025-02-05,Tax,Insurance,338.66,3367.5,13902.27,12277.356040432474,606,,Credit,Recommendation_Accepted,114,Summary,1,Budget Adjustment,Rejected,58.77,0,39.05,9
T0821,U74,2025-07-08,Expense,EMI,934.13,13845.24,14506.5,16385.043417570967,650,,Online,Recommendation_Ignored,460,Detailed,1,Budget Adjustment,Ignored,69.4,1,52.84,5
T0822,U80,2025-07-28,Investment,Insurance,4158.33,1143.62,14615.16,15764.11653850543,379,8.99,Debit,Report_View,71,Summary,5,Budget Adjustment,Accepted,96.21,0,23.97,7
T0823,U87,2025-05-25,Tax,Healthcare,4162.4,14912.39,12509.54,11292.79067149256,702,,Online,Recommendation_Accepted,331,Tables,2,Risk Alert,Ignored,77.72,0,67.7,10
T0824,U30,2025-01-07,Investment,Salary,2717.47,15995.43,13916.61,12867.06610201613,371,-3.97,Credit,Dashboard_Click,551,Summary,3,Risk Alert,Ignored,91.62,1,78.13,7
T0825,U73,2025-08-27,Loan,Utilities,1172.84,12273.95,13478.9,13749.089224409145,336,,Online,Recommendation_Accepted,27,Detailed,1,Investment Suggestion,Rejected,52.89,0,47.15,3
T0826,U75,2025-06-07,Loan,Groceries,2178.12,19913.92,8361.48,6569.742283445427,683,,Cash,Recommendation_Accepted,517,Detailed,5,Investment Suggestion,Accepted,68.35,0,34.89,2
T0827,U7,2024-11-01,Expense,Utilities,632.02,13329.29,3883.4,5518.225210005831,344,,Credit,Recommendation_Ignored,570,Charts,3,Budget Adjustment,Ignored,96.74,1,25.54,6
T0828,U10,2025-01-05,Investment,Stocks,3584.48,2475.28,13422.09,14778.657611037486,760,12.86,Credit,Recommendation_Ignored,148,Charts,3,Investment Suggestion,Rejected,93.88,1,25.16,5
T0829,U10,2024-12-29,Income,Travel,1747.66,18614.18,11374.08,11922.523711309434,463,,Cash,Dashboard_Click,202,Summary,5,Budget Adjustment,Accepted,77.68,0,50.71,4
T0830,U79,2025-05-08,Loan,Salary,4005.28,4549.69,14832.19,16499.788519303802,775,,Credit,Dashboard_Click,6,Charts,2,Investment Suggestion,Ignored,70.55,0,69.04,1
T0831,U12,2024-11-17,Tax,Stocks,4875.02,10109.67,2811.73,1473.1932114740907,663,,Online,Report_View,100,Charts,2,Risk Alert,Ignored,70.1,1,47.5,8
T0832,U3,2025-06-27,Income,Groceries,2151.93,9737.16,9794.38,9164.17057094914,701,,Credit,Recommendation_Accepted,91,Summary,1,Risk Alert,Ignored,75.14,1,20.2,6
T0833,U76,2024-11-18,Tax,Groceries,1409.29,13894.51,5308.93,6986.603098319495,676,,Cash,Recommendation_Ignored,352,Summary,2,Budget Adjustment,Ignored,83.84,1,9.86,4
T0834,U100,2025-06-22,Expense,EMI,3240.1,13894.93,2206.1,2584.7606374889965,567,,Debit,Recommendation_Accepted,451,Detailed,2,Risk Alert,Accepted,91.9,0,31.35,4
T0835,U31,2025-01-11,Expense,Insurance,4632.64,11542.42,4365.98,5614.533212630176,518,,Credit,Dashboard_Click,165,Charts,5,Risk Alert,Ignored,70.26,1,34.5,9
T0836,U54,2025-05-04,Loan,Travel,128.83,9170.43,2558.09,906.1314764090921,383,,Debit,Recommendation_Accepted,92,Detailed,5,Risk Alert,Rejected,81.71,1,40.67,2
T0837,U36,2025-01-14,Tax,Groceries,2056.99,14039.29,12680.84,11917.782086726844,800,,Online,Report_View,56,Summary,5,Investment Suggestion,Accepted,84.99,1,72.09,4
T0838,U87,2025-09-05,Loan,Salary,442.76,3930.89,2139.0,1410.426614238869,451,,Credit,Recommendation_Ignored,457,Tables,1,Risk Alert,Rejected,82.96,0,2.12,2
T0839,U70,2025-01-06,Loan,Travel,183.2,11630.22,12748.45,10899.995334573474,849,,Credit,Dashboard_Click,306,Charts,1,Risk Alert,Ignored,77.38,0,31.25,7
T0840,U38,2025-06-23,Loan,EMI,922.83,11371.54,2616.17,915.9783263370548,796,,Credit,Dashboard_Click,220,Tables,1,Risk Alert,Ignored,55.22,0,34.8,8
T0841,U22,2025-07-24,Loan,Utilities,3271.32,18442.56,4215.28,5044.897285336605,560,,Credit,Report_View,474,Detailed,1,Investment Suggestion,Rejected,89.69,1,34.77,8
T0842,U59,2025-02-27,Tax,Salary,3668.73,2733.07,7600.51,9514.572252232967,841,,Credit,Dashboard_Click,89,Summary,5,Risk Alert,Rejected,90.67,1,26.19,7
T0843,U23,2025-05-23,Loan,Travel,3664.12,14213.38,3554.87,3923.6657421259765,523,,Online,Recommendation_Ignored,457,Charts,5,Budget Adjustment,Accepted,77.04,0,62.24,4
T0844,U76,2025-08-04,Expense,Travel,4229.67,16517.8,3438.63,4104.8984874890275,384,,Debit,Recommendation_Ignored,593,Charts,5,Risk Alert,Ignored,62.88,0,30.69,2
T0845,U44,2025-08-15,Loan,Travel,3140.88,10195.96,14473.15,15490.744539122445,345,,Online,Recommendation_Accepted,9,Summary,2,Budget Adjustment,Rejected,97.24,0,55.46,1
T0846,U44,2024-12-19,Tax,Salary,1640.99,2966.09,3667.1,5450.981796336721,340,,Online,Dashboard_Click,241,Summary,4,Investment Suggestion,Accepted,51.29,0,5.03,5
T0847,U5,2025-03-22,Expense,Healthcare,988.71,16378.19,2977.36,1247.2282545931123,605,,Cash,Dashboard_Click,164,Charts,1,Budget Adjustment,Ignored,66.64,1,80.97,1
T0848,U37,2025-06-28,Tax,Groceries,1095.96,5879.0,6089.48,5265.83011548305,793,,Online,Recommendation_Accepted,190,Tables,1,Budget Adjustment,Rejected,61.47,0,89.17,9
T0849,U65,2024-10-15,Income,Salary,3908.84,3519.26,5272.72,6579.054742013987,672,,Credit,Dashboard_Click,413,Charts,4,Budget Adjustment,Rejected,66.81,1,73.27,6
T0850,U10,2024-11-18,Expense,Stocks,850.66,3893.53,8990.17,9351.12497521369,554,,Online,Report_View,117,Tables,1,Risk Alert,Accepted,60.31,1,12.17,8
T0851,U30,2025-05-24,Tax,Healthcare,4662.1,16051.86,7808.77,9244.511349745018,387,,Credit,Report_View,132,Detailed,2,Budget Adjustment,Rejected,86.28,1,79.38,7
T0852,U12,2025-03-19,Tax,Salary,285.57,5717.92,4276.71,5388.1996068372,742,,Credit,Recommendation_Ignored,329,Charts,5,Investment Suggestion,Ignored,99.3,0,26.68,4
T0853,U49,2025-03-10,Investment,EMI,451.12,6535.74,12350.34,13215.358987990025,701,-0.42,Cash,Report_View,459,Tables,5,Investment Suggestion,Rejected,69.4,0,82.39,1
T0854,U23,2025-04-23,Income,Utilities,122.52,1766.22,12883.01,12854.952339971922,359,,Cash,Report_View,542,Detailed,2,Risk Alert,Ignored,51.05,0,67.35,10
T0855,U16,2025-03-03,Expense,EMI,3603.73,9858.98,4335.61,3994.641358112134,749,,Credit,Report_View,593,Charts,5,Risk Alert,Ignored,70.46,0,21.44,2
T0856,U32,2025-04-14,Income,Utilities,837.54,1341.6,12286.48,11786.423076660803,346,,Debit,Recommendation_Accepted,117,Charts,3,Budget Adjustment,Ignored,87.51,0,41.33,3
T0857,U5,2025-07-31,Investment,Travel,2502.96,10372.75,12594.27,13248.415148634322,754,-5.95,Credit,Recommendation_Accepted,56,Summary,5,Budget Adjustment,Accepted,95.43,1,0.26,8
T0858,U54,2025-07-21,Expense,Insurance,541.17,5542.37,11863.68,11422.974668882756,721,,Cash,Recommendation_Accepted,169,Summary,1,Budget Adjustment,Accepted,96.32,1,59.86,2
T0859,U67,2025-02-06,Income,Salary,2380.82,6158.94,10436.22,9132.692342738947,344,,Debit,Dashboard_Click,106,Charts,4,Risk Alert,Rejected,78.66,1,88.05,1
T0860,U82,2025-08-08,Tax,Groceries,4896.94,9438.58,11588.26,11453.519085827662,714,,Debit,Recommendation_Accepted,70,Summary,1,Investment Suggestion,Ignored,85.98,0,53.18,1
T0861,U43,2024-11-20,Loan,Stocks,4409.14,10199.46,5479.09,3822.862148703483,831,,Debit,Dashboard_Click,401,Detailed,3,Investment Suggestion,Ignored,50.94,1,58.01,3
T0862,U69,2025-01-12,Investment,Healthcare,410.51,8743.12,8957.58,8422.650068938214,527,-2.92,Cash,Recommendation_Ignored,358,Tables,4,Risk Alert,Ignored,86.34,0,24.22,7
T0863,U68,2025-05-06,Investment,Travel,2575.77,13173.4,7542.56,9318.424099727992,745,11.86,Cash,Recommendation_Accepted,346,Tables,5,Risk Alert,Accepted,69.54,1,72.72,9
T0864,U94,2025-07-12,Loan,Stocks,2125.15,2846.25,3053.48,2852.644681672351,405,,Online,Recommendation_Ignored,327,Summary,3,Risk Alert,Ignored,92.6,1,17.59,9
T0865,U68,2025-09-02,Tax,Insurance,4372.53,10978.42,10630.82,10097.066816690296,581,,Cash,Recommendation_Accepted,43,Summary,4,Risk Alert,Ignored,58.31,0,32.46,3
T0866,U90,2025-06-02,Tax,Travel,3212.59,19222.43,10453.58,12065.697280843086,825,,Online,Dashboard_Click,557,Tables,3,Risk Alert,Rejected,89.86,0,33.21,1
T0867,U57,2024-09-27,Loan,Salary,2670.95,17707.84,7624.66,9034.11537746966,609,,Cash,Recommendation_Ignored,269,Summary,2,Budget Adjustment,Accepted,81.59,0,59.16,5
T0868,U43,2025-07-13,Tax,Insurance,2936.15,4384.33,12484.41,14318.516267037203,406,,Debit,Dashboard_Click,455,Detailed,2,Risk Alert,Accepted,90.8,0,8.66,8
T0869,U53,2024-11-16,Loan,Stocks,3860.81,12140.73,8692.14,8241.926619484399,811,,Cash,Report_View,517,Summary,3,Investment Suggestion,Accepted,52.99,1,46.81,8
T0870,U53,2024-11-20,Income,Travel,774.04,19178.56,8584.17,8859.78325690483,475,,Debit,Recommendation_Ignored,90,Charts,5,Budget Adjustment,Accepted,63.14,1,28.53,3
T0871,U55,2025-07-06,Income,Healthcare,4655.8,6580.39,14619.57,13111.515869096871,340,,Cash,Dashboard_Click,117,Summary,4,Risk Alert,Ignored,70.48,1,88.94,7
T0872,U32,2025-03-08,Expense,EMI,147.35,15202.51,2564.59,1626.0693770964288,840,,Cash,Report_View,18,Summary,3,Budget Adjustment,Accepted,93.17,0,5.57,9
T0873,U70,2024-12-16,Tax,Travel,1112.97,10082.2,5448.73,6141.849133226275,406,,Credit,Dashboard_Click,137,Tables,1,Budget Adjustment,Accepted,95.07,1,59.56,6
T0874,U87,2024-11-09,Expense,Utilities,4296.2,5881.14,10407.53,12250.678224206162,722,,Online,Recommendation_Accepted,495,Detailed,1,Budget Adjustment,Ignored,68.08,1,40.96,7
T0875,U84,2025-06-30,Expense,EMI,3763.66,6927.97,11673.52,12315.218511152889,777,,Online,Recommendation_Ignored,347,Detailed,3,Investment Suggestion,Ignored,60.27,0,56.45,7
T0876,U50,2024-11-13,Investment,Stocks,2810.9,13663.55,4274.46,5987.920020998896,318,-8.25,Debit,Report_View,59,Tables,4,Risk Alert,Accepted,93.45,0,94.18,6
T0877,U4,2024-12-22,Loan,Salary,1625.5,14352.72,5311.71,7249.104533510648,465,,Cash,Recommendation_Ignored,512,Tables,3,Budget Adjustment,Rejected,85.07,1,56.46,5
T0878,U33,2025-03-29,Expense,Travel,3008.46,18037.3,6602.06,5064.135902283231,712,,Cash,Report_View,581,Detailed,1,Risk Alert,Rejected,89.64,1,84.93,5
T0879,U11,2024-11-12,Expense,Salary,4772.35,18801.18,2552.4,2065.8172940481736,322,,Credit,Dashboard_Click,408,Charts,1,Risk Alert,Ignored,92.8,1,94.12,9
T0880,U46,2024-12-11,Tax,Healthcare,1395.07,3689.75,8825.94,9033.94876796438,442,,Cash,Report_View,268,Detailed,3,Risk Alert,Rejected,50.31,1,44.54,5
T0881,U12,2025-02-03,Investment,Insurance,155.16,17429.28,3931.47,3450.162747936294,372,14.64,Credit,Dashboard_Click,100,Tables,1,Budget Adjustment,Accepted,74.96,1,92.22,7
T0882,U72,2024-12-21,Loan,Salary,3336.25,7807.95,8721.44,7937.387388986238,485,,Cash,Dashboard_Click,214,Summary,2,Investment Suggestion,Rejected,71.2,0,8.1,8
T0883,U94,2025-02-18,Investment,Travel,3783.94,19714.16,12983.07,13518.602293059741,784,13.9,Cash,Dashboard_Click,459,Tables,1,Risk Alert,Rejected,66.27,1,7.87,1
T0884,U22,2024-12-16,Loan,Insurance,2433.34,12157.3,9564.08,10990.372186098357,614,,Cash,Report_View,567,Charts,4,Risk Alert,Ignored,71.07,1,6.72,6
T0885,U9,2025-06-08,Expense,Groceries,4385.11,16438.62,9728.9,10635.295636653995,727,,Debit,Recommendation_Accepted,133,Detailed,2,Budget Adjustment,Ignored,58.71,1,29.05,7
T0886,U80,2025-01-28,Tax,Insurance,4181.79,1941.23,8395.77,8144.127938188224,790,,Debit,Report_View,25,Detailed,4,Risk Alert,Rejected,57.05,0,63.97,4
T0887,U90,2025-02-25,Expense,Healthcare,3229.79,19238.77,13552.92,13317.359938269654,730,,Cash,Recommendation_Accepted,241,Summary,3,Budget Adjustment,Rejected,86.83,0,18.14,5
T0888,U94,2025-05-21,Income,Travel,1752.5,15949.63,5276.81,5179.186404712727,377,,Debit,Recommendation_Ignored,469,Tables,1,Investment Suggestion,Accepted,65.94,1,80.27,1
T0889,U40,2025-01-21,Investment,Utilities,2584.72,12723.7,10372.19,9571.922828947521,314,10.23,Credit,Recommendation_Accepted,64,Tables,3,Investment Suggestion,Accepted,58.89,1,42.21,10
T0890,U7,2025-06-07,Tax,Healthcare,4834.93,18753.57,2296.84,2632.0972826040165,640,,Credit,Dashboard_Click,92,Summary,5,Budget Adjustment,Accepted,76.33,0,89.11,4
T0891,U68,2025-08-15,Expense,EMI,3801.08,18202.34,10054.44,11633.507952815613,373,,Credit,Recommendation_Accepted,250,Detailed,4,Budget Adjustment,Rejected,53.41,0,95.53,10
T0892,U85,2024-10-27,Income,Travel,563.87,10315.93,13876.58,13353.77035450426,378,,Credit,Recommendation_Accepted,435,Detailed,5,Budget Adjustment,Rejected,57.92,0,30.39,4
T0893,U50,2025-02-21,Expense,EMI,2580.03,11626.3,9467.87,7767.416310167048,670,,Debit,Report_View,236,Detailed,1,Budget Adjustment,Accepted,79.95,0,22.63,6
T0894,U26,2024-11-12,Income,Insurance,285.61,18803.68,6348.36,7041.749894798643,728,,Credit,Recommendation_Ignored,340,Charts,2,Risk Alert,Rejected,67.32,1,48.48,10
T0895,U49,2025-01-22,Expense,Insurance,3190.5,10161.63,13213.54,13700.043043353133,710,,Credit,Dashboard_Click,39,Tables,1,Investment Suggestion,Rejected,54.17,1,86.09,1
T0896,U61,2025-04-01,Loan,Stocks,1974.56,16899.92,14659.48,13078.89072946042,535,,Credit,Recommendation_Ignored,291,Charts,4,Budget Adjustment,Ignored,76.56,1,38.23,5
T0897,U9,2025-06-12,Expense,Stocks,4329.86,3809.74,13521.41,12546.095841524375,580,,Debit,Dashboard_Click,228,Detailed,5,Budget Adjustment,Ignored,90.6,1,60.74,4
T0898,U30,2025-08-12,Investment,Salary,2381.76,6273.89,2302.03,3240.369198369981,834,-2.52,Credit,Dashboard_Click,138,Detailed,4,Risk Alert,Ignored,73.54,1,49.49,3
T0899,U72,2025-09-09,Tax,Groceries,1913.72,6942.65,12677.48,12402.15235426536,672,,Online,Dashboard_Click,322,Charts,5,Risk Alert,Accepted,65.32,1,23.14,2
T0900,U31,2025-08-29,Tax,Utilities,3741.9,9831.34,6026.06,6207.93576394005,476,,Online,Recommendation_Accepted,520,Detailed,2,Investment Suggestion,Accepted,99.32,1,9.55,10
T0901,U39,2025-05-03,Investment,Insurance,3411.41,5103.24,10000.07,8594.092403602644,527,14.43,Online,Report_View,561,Detailed,1,Budget Adjustment,Ignored,73.12,0,70.04,9
T0902,U29,2025-09-02,Investment,Travel,695.8,17229.58,3409.34,2917.11475015433,508,2.28,Cash,Recommendation_Ignored,203,Charts,1,Risk Alert,Accepted,53.04,1,5.86,3
T0903,U57,2025-02-15,Income,Groceries,4336.21,16916.39,2467.91,3101.9689681614054,816,,Credit,Recommendation_Accepted,267,Summary,4,Risk Alert,Rejected,87.43,0,11.57,7
T0904,U12,2025-09-01,Investment,Stocks,1638.43,16556.25,2523.33,2207.112646581812,814,1.66,Cash,Report_View,548,Tables,1,Investment Suggestion,Accepted,92.78,0,24.66,8
T0905,U78,2025-09-13,Tax,Salary,3919.47,4191.46,10291.61,9273.971303078519,315,,Cash,Dashboard_Click,146,Summary,4,Budget Adjustment,Rejected,88.05,0,67.69,1
T0906,U46,2025-04-25,Investment,Stocks,106.44,1232.59,8167.09,9200.80606698171,760,-1.04,Online,Report_View,182,Tables,4,Budget Adjustment,Accepted,95.5,1,17.63,1
